,SMILES,RDKit_Mol_Class,C_count,N_count,O_count,F_count,P_count,ALERTS,Pbf,CSP3,NPR1,NPR2,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_unbrch_alkane,Concentration,Temperature,Solvent(MeOD),Solvent(D2O),Time(h),PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,Degradation(%),Clusters_5,Clusters_10
699,CN(C)C(N(C)C)=[N+](C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0F30>,13,3,0,0,0,3,0.950032251,0.461538462,0.258999482,0.901144639,0.923148148,2.24537037,0.923148148,0.422171489,220.34,198.164,220.1808241,88,0.349140903,-0.270209268,0.349140903,0.270209268,1,1.5,1.9375,15.36322853,10.2020442,2.151624946,-2.188533892,2.005641981,-2.414343744,5.734873991,-0.523250374,2.901029662,342.7002729,12.12939203,10.93549891,10.93549891,7.519744508,5.48735313,5.48735313,4.430515271,4.430515271,2.403991029,2.403991029,2.010834496,2.010834496,-1.51,3020.911892,12.55901311,5.540043161,3.260044925,98.61095923,0,0,0,0,0,5.959554569,14.37534532,0,0,0,30.33183534,5.563451492,0,41.78311632,4.575525859,5.959554569,9.799819462,0,6.544756406,35.23835991,35.89528683,0,0,0,0,0,55.5732598,6.544756406,0,5.563451492,30.33183534,0,9.49,0,0,0,0,0,6.544756406,11.52300606,0,6.066367068,73.87917351,0,2.24537037,4.255833333,0,1.325185185,1.198012094,10.50717309,0,0.923148148,10.37861111,0.461538462,16,0,3,0,0,0,1,0,1,0,0,3,2,0,0,0,1,1.3081,68.7114,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,1,0,0.210414837,0.297668848,1.999580069,0.570725696,0.072772804,0.593139125,0.086072945,0.960701253,0.275192155,-0.011291642,0.046104803,-0.061293256,-0.146061129,0.183008673,0.213219591,-0.13994202,0.013956621,-0.057291851,0.13676757,-0.056042469,0.084285877,-0.000812705,-0.062460518,-0.037503128,-0.013252544,-0.08934842,0.013495428,-0.039469509,0,0,0
700,CN(C)C(N(C)C)=[N+](C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0E40>,13,3,0,0,0,3,1.034910558,0.461538462,0.30581482,0.924496657,0.923148148,2.24537037,0.923148148,0.422171489,220.34,198.164,220.1808241,88,0.349140903,-0.270209268,0.349140903,0.270209268,1,1.5,1.9375,15.36322853,10.2020442,2.151624946,-2.188533892,2.005641981,-2.414343744,5.734873991,-0.523250374,2.901029662,342.7002729,12.12939203,10.93549891,10.93549891,7.519744508,5.48735313,5.48735313,4.430515271,4.430515271,2.403991029,2.403991029,2.010834496,2.010834496,-1.51,3020.911892,12.55901311,5.540043161,3.260044925,98.61095923,0,0,0,0,0,5.959554569,14.37534532,0,0,0,30.33183534,5.563451492,0,41.78311632,4.575525859,5.959554569,9.799819462,0,6.544756406,35.23835991,35.89528683,0,0,0,0,0,55.5732598,6.544756406,0,5.563451492,30.33183534,0,9.49,0,0,0,0,0,6.544756406,11.52300606,0,6.066367068,73.87917351,0,2.24537037,4.255833333,0,1.325185185,1.198012094,10.50717309,0,0.923148148,10.37861111,0.461538462,16,0,3,0,0,0,1,0,1,0,0,3,2,0,0,0,1,1.3081,68.7114,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,1,48,0.213858688,0.300404177,2.003706836,0.575244916,0.049358506,0.601991765,0.076452076,0.966840915,0.207731759,0.00134998,0.019140495,-0.054974767,-0.154152214,0.164082804,0.196389815,-0.147120325,-0.02361286,-0.069939615,0.088564666,-0.085636997,0.048393476,-0.081673984,-0.061402177,-0.053915459,0.016160135,-0.075591655,0.051216083,-0.051291645,10.2761,0,1
701,CN(C)C(N(C)C)=[N+](C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0C60>,13,3,0,0,0,3,0.95003225,0.461538462,0.258999306,0.901144771,0.923148148,2.24537037,0.923148148,0.422171489,220.34,198.164,220.1808241,88,0.349140903,-0.270209268,0.349140903,0.270209268,1,1.5,1.9375,15.36322853,10.2020442,2.151624946,-2.188533892,2.005641981,-2.414343744,5.734873991,-0.523250374,2.901029662,342.7002729,12.12939203,10.93549891,10.93549891,7.519744508,5.48735313,5.48735313,4.430515271,4.430515271,2.403991029,2.403991029,2.010834496,2.010834496,-1.51,3020.911892,12.55901311,5.540043161,3.260044925,98.61095923,0,0,0,0,0,5.959554569,14.37534532,0,0,0,30.33183534,5.563451492,0,41.78311632,4.575525859,5.959554569,9.799819462,0,6.544756406,35.23835991,35.89528683,0,0,0,0,0,55.5732598,6.544756406,0,5.563451492,30.33183534,0,9.49,0,0,0,0,0,6.544756406,11.52300606,0,6.066367068,73.87917351,0,2.24537037,4.255833333,0,1.325185185,1.198012094,10.50717309,0,0.923148148,10.37861111,0.461538462,16,0,3,0,0,0,1,0,1,0,0,3,2,0,0,0,1,1.3081,68.7114,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,1,144,0.21125965,0.2987114,2.000664992,0.57150631,0.061845926,0.596849748,0.081375864,0.964278156,0.247710189,-0.005495223,0.035620685,-0.060454107,-0.150580816,0.175243119,0.207097462,-0.141576555,-0.000371526,-0.067901455,0.120660224,-0.06733952,0.070686657,-0.040086121,-0.05982364,-0.044301608,-0.000963567,-0.08206567,0.027016961,-0.043834712,21.1586,1,2
702,CN(C)C(N(C)C)=[N+](C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0300>,13,3,0,0,0,3,1.034911554,0.461538462,0.305813585,0.924496793,0.923148148,2.24537037,0.923148148,0.422171489,220.34,198.164,220.1808241,88,0.349140903,-0.270209268,0.349140903,0.270209268,1,1.5,1.9375,15.36322853,10.2020442,2.151624946,-2.188533892,2.005641981,-2.414343744,5.734873991,-0.523250374,2.901029662,342.7002729,12.12939203,10.93549891,10.93549891,7.519744508,5.48735313,5.48735313,4.430515271,4.430515271,2.403991029,2.403991029,2.010834496,2.010834496,-1.51,3020.911892,12.55901311,5.540043161,3.260044925,98.61095923,0,0,0,0,0,5.959554569,14.37534532,0,0,0,30.33183534,5.563451492,0,41.78311632,4.575525859,5.959554569,9.799819462,0,6.544756406,35.23835991,35.89528683,0,0,0,0,0,55.5732598,6.544756406,0,5.563451492,30.33183534,0,9.49,0,0,0,0,0,6.544756406,11.52300606,0,6.066367068,73.87917351,0,2.24537037,4.255833333,0,1.325185185,1.198012094,10.50717309,0,0.923148148,10.37861111,0.461538462,16,0,3,0,0,0,1,0,1,0,0,3,2,0,0,0,1,1.3081,68.7114,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,1,384,0.211255665,0.298697649,2.000650366,0.571491067,0.061840845,0.596870237,0.081384024,0.964287554,0.247687053,-0.005509765,0.03563009,-0.060402262,-0.150622441,0.175273361,0.207053672,-0.141609743,-0.000447222,-0.067951417,0.120666221,-0.067328253,0.070734785,-0.039967568,-0.059771942,-0.044339218,-0.000976267,-0.082083371,0.027037573,-0.043796778,44.3163,2,4
703,CN(C)C(N(C)C)=[N+](C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD08F0>,13,3,0,0,0,3,0.950033478,0.461538462,0.258999829,0.901145136,0.923148148,2.24537037,0.923148148,0.422171489,220.34,198.164,220.1808241,88,0.349140903,-0.270209268,0.349140903,0.270209268,1,1.5,1.9375,15.36322853,10.2020442,2.151624946,-2.188533892,2.005641981,-2.414343744,5.734873991,-0.523250374,2.901029662,342.7002729,12.12939203,10.93549891,10.93549891,7.519744508,5.48735313,5.48735313,4.430515271,4.430515271,2.403991029,2.403991029,2.010834496,2.010834496,-1.51,3020.911892,12.55901311,5.540043161,3.260044925,98.61095923,0,0,0,0,0,5.959554569,14.37534532,0,0,0,30.33183534,5.563451492,0,41.78311632,4.575525859,5.959554569,9.799819462,0,6.544756406,35.23835991,35.89528683,0,0,0,0,0,55.5732598,6.544756406,0,5.563451492,30.33183534,0,9.49,0,0,0,0,0,6.544756406,11.52300606,0,6.066367068,73.87917351,0,2.24537037,4.255833333,0,1.325185185,1.198012094,10.50717309,0,0.923148148,10.37861111,0.461538462,16,0,3,0,0,0,1,0,1,0,0,3,2,0,0,0,1,1.3081,68.7114,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,1,576,0.211252468,0.298686665,2.000638703,0.571478932,0.061836688,0.596886662,0.081390507,0.964295093,0.247668161,-0.005521352,0.035637457,-0.060360689,-0.150655748,0.175297456,0.207018537,-0.14163637,-0.000508019,-0.067991319,0.120670681,-0.067319396,0.07077305,-0.039873004,-0.059730606,-0.044369452,-0.0009863,-0.082097481,0.027054311,-0.043766524,50.6848,2,5
704,CN(C)C(N(C)C)=[N+](C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0BC0>,13,3,0,0,0,3,0.950032293,0.461538462,0.258999367,0.901144741,0.923148148,2.24537037,0.923148148,0.422171489,220.34,198.164,220.1808241,88,0.349140903,-0.270209268,0.349140903,0.270209268,1,1.5,1.9375,15.36322853,10.2020442,2.151624946,-2.188533892,2.005641981,-2.414343744,5.734873991,-0.523250374,2.901029662,342.7002729,12.12939203,10.93549891,10.93549891,7.519744508,5.48735313,5.48735313,4.430515271,4.430515271,2.403991029,2.403991029,2.010834496,2.010834496,-1.51,3020.911892,12.55901311,5.540043161,3.260044925,98.61095923,0,0,0,0,0,5.959554569,14.37534532,0,0,0,30.33183534,5.563451492,0,41.78311632,4.575525859,5.959554569,9.799819462,0,6.544756406,35.23835991,35.89528683,0,0,0,0,0,55.5732598,6.544756406,0,5.563451492,30.33183534,0,9.49,0,0,0,0,0,6.544756406,11.52300606,0,6.066367068,73.87917351,0,2.24537037,4.255833333,0,1.325185185,1.198012094,10.50717309,0,0.923148148,10.37861111,0.461538462,16,0,3,0,0,0,1,0,1,0,0,3,2,0,0,0,1,1.3081,68.7114,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,1,1152,0.211025204,0.298204548,1.999991499,0.570786242,0.065935255,0.595524619,0.083209828,0.96305155,0.258973852,-0.007723866,0.040081212,-0.061161605,-0.149278258,0.178520601,0.209571967,-0.140682624,0.005498821,-0.065215212,0.128124168,-0.062620416,0.076843284,-0.025172353,-0.060275512,-0.041318188,-0.005797708,-0.084802139,0.021095539,-0.041643052,81.0397,4,8
705,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD02B0>,12,3,0,0,0,3,1.007905647,0.416666667,0.37098379,0.874874363,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,0,0.483676985,0.062900173,2.104183182,0.063454124,-0.362971322,-0.346199909,-0.189630692,0.162212083,0.162125304,-0.301322394,0.402548092,0.209571712,0.292185404,0.098307152,-0.058915413,0.389915453,-0.115815727,-0.177189366,0.061460072,0.239877783,-0.347862916,0.077533334,0.111569,0.136180514,0.132262511,0.08004304,0.127172152,0.043139481,0,0,0
706,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0DA0>,12,3,0,0,0,3,1.007903304,0.416666667,0.370983071,0.87487446,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,6,0.483676886,0.062899815,2.104182807,0.063453742,-0.362971281,-0.346199448,-0.189630411,0.162212254,0.162125114,-0.301322845,0.402548469,0.209573012,0.292184438,0.098308018,-0.058916431,0.389914633,-0.115817429,-0.177190408,0.061460407,0.239878211,-0.34786153,0.077536918,0.111570228,0.136179679,0.132262022,0.080042474,0.127172498,0.043140489,100,5,10
707,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD04E0>,12,3,0,0,0,3,1.00790393,0.416666667,0.370981803,0.874874898,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,12,0.483676797,0.062899489,2.104182458,0.06345337,-0.362971604,-0.346198872,-0.189630293,0.162212557,0.162124057,-0.301323105,0.402548524,0.209574315,0.292183314,0.098308638,-0.058917628,0.389913781,-0.115819565,-0.177191866,0.061460294,0.239878301,-0.347860559,0.077539168,0.111571577,0.136178618,0.132261919,0.080042167,0.12717324,0.043141362,100,5,10
708,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD01C0>,12,3,0,0,0,3,1.007902083,0.416666667,0.370982476,0.874873612,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,24,0.483676594,0.062898802,2.104181724,0.063452603,-0.362971875,-0.346197844,-0.189629894,0.162213036,0.162122877,-0.301323824,0.402548988,0.209576899,0.292181223,0.098310144,-0.058919818,0.389912127,-0.115823357,-0.177194402,0.0614606,0.23987886,-0.34785816,0.077545029,0.111574177,0.136176729,0.132261295,0.080041298,0.127174272,0.043143257,100,5,10
709,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD05D0>,12,3,0,0,0,3,1.007906362,0.416666667,0.370982461,0.874875152,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,30,0.483676488,0.062898476,2.104181372,0.063452227,-0.362972208,-0.34619727,-0.189629785,0.162213349,0.162121812,-0.301324081,0.402549045,0.209578198,0.292180093,0.098310764,-0.05892101,0.389911281,-0.115825492,-0.177195894,0.06146051,0.23987896,-0.34785719,0.077547236,0.111575548,0.136175649,0.132261187,0.080041007,0.127175003,0.043144127,100,5,10
710,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0A80>,12,3,0,0,0,3,1.007902225,0.416666667,0.370981564,0.874874297,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,96,0.483675389,0.062894674,2.104177338,0.063448039,-0.362973343,-0.346191716,-0.189627423,0.162215835,0.162116039,-0.301328217,0.402551846,0.209592472,0.292168766,0.098319248,-0.058932937,0.389902163,-0.115846022,-0.177209298,0.061462432,0.239882283,-0.347843682,0.07758081,0.111589663,0.136165458,0.132257427,0.080035948,0.127180419,0.043154645,100,5,10
711,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0C10>,12,3,0,0,0,3,1.007904191,0.416666667,0.370982197,0.874874907,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,133,0.483674776,0.062892566,2.104175097,0.063445701,-0.362974255,-0.346188516,-0.189626223,0.162217328,0.162112142,-0.301330391,0.402553172,0.20960048,0.292162298,0.098323819,-0.058939759,0.389897026,-0.115857865,-0.177217121,0.061463165,0.23988389,-0.347836429,0.077598625,0.111597668,0.136159566,0.132255609,0.080033308,0.127183758,0.043160437,100,5,10
712,CN(C)C(N(C)C)=[N+](C)C1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD0940>,12,3,0,0,0,3,1.007906481,0.416666667,0.370982831,0.874875501,1.153888889,2.166666667,1.153888889,0.390596984,206.313,186.153,206.1651741,82,0.353868397,-0.269876532,0.353868397,0.269876532,0.933333333,1.4,1.8,15.36482808,10.29734927,2.1608523,-2.1858146,2.092241827,-2.403197845,5.747569577,-0.416984742,3.168016742,329.1446814,11.42228525,10.22839213,10.22839213,7.03658126,5.041178771,5.041178771,3.983420535,3.983420535,2.243491935,2.243491935,1.767070956,1.767070956,-1.51,1957.999769,11.56412898,4.823126731,2.717280698,92.24601712,0,5.687386275,0,0,0,5.959554569,9.799819462,4.575525859,0,0,18.19910121,12.13273414,0,35.23835991,4.575525859,11.64694084,9.799819462,0,0,35.23835991,30.33183534,0,0,5.687386275,0,0,55.5732598,0,0,0,30.33183534,0,9.49,0,0,0,0,0,5.959554569,5.687386275,0,6.066367068,73.87917351,0,2.166666667,4.208333333,0,1.189722222,1.153888889,10.33916667,0,0,10.27555556,0.416666667,15,0,3,0,0,0,1,0,1,0,0,3,1,0,0,0,1,1.4396,64.6674,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,1,0,240,0.483672952,0.062886402,2.104168537,0.063438875,-0.362976188,-0.346179502,-0.189622448,0.16222142,0.162102687,-0.301337054,0.4025577,0.209623561,0.292143875,0.098337547,-0.058959081,0.389882289,-0.115891157,-0.177239108,0.061466381,0.239889285,-0.34781454,0.077652667,0.111620663,0.136142989,0.132249553,0.080025208,0.127192506,0.043177484,100,5,10
